seq_num, beacon_timestamp, beacon_interval (us), timestamp_deviation (us)
3084,5309235584,102400,0
3085,5309337984,102400,0
3086,5309440384,102400,0
3090,5309645184,102400,0
3091,5309747584,102400,0
3092,5309849984,102400,0
3093,5309953402,103418,-1018
3094,5310054784,101382,1018
3095,5310157184,102400,0
3098,5310361984,102400,0
3099,5310464384,102400,0
3103,5310669184,102400,0
3104,5310771584,102400,0
3105,5310873984,102400,0
3106,5310976384,102400,0
3107,5311078886,102502,-102
3108,5311181184,102298,102
3109,5311283584,102400,0
3110,5311385984,102400,0
3111,5311488384,102400,0
3116,5311795584,102400,0
3117,5311897984,102400,0
3132,5312409984,102206,194
3133,5312512463,102479,-79
3136,5312717949,103129,-729
3137,5312819584,101635,765
3138,5312922063,102479,-79
3139,5313024384,102321,79
3140,5313126850,102466,-66
3141,5313229673,102823,-423
3142,5313331755,102082,318
3143,5313433991,102236,164
3144,5313536384,102393,7
3145,5313638843,102459,-59
3146,5313741184,102341,59
3147,5313843659,102475,-75
3148,5313946067,102408,-8
3149,5314048488,102421,-21
3150,5314150795,102307,93
3151,5314253920,103125,-725
3152,5314355610,101690,710
3155,5314662826,102401,-1
3156,5314765184,102358,42
3157,5314867657,102473,-73
3158,5314970159,102502,-102
3159,5315072384,102225,175
3165,5315379586,102402,-2
3169,5315584384,102400,0
3170,5315686784,102400,0
3171,5315789184,102400,0
3172,5315891584,102400,0
3173,5315993984,102400,0
3176,5316198784,102400,0
3177,5316301184,102400,0
3178,5316403584,102400,0
3189,5316915584,102400,0
3215,5317530216,102632,-232
3218,5317734874,102490,-90
3221,5317939584,102400,0
3236,5318246784,102400,0
3242,5318553984,102400,0
3256,5318861184,102400,0
3281,5319475584,102400,0
3282,5319577984,102400,0
3291,5319885184,102400,0
3292,5319987676,102492,-92
3293,5320092745,105069,-2669
3309,5320397184,102400,0
3310,5320499584,102400,0
3311,5320601984,102400,0
3321,5321113984,102400,0
3322,5321216384,102400,0
3332,5321421184,102400,0
3333,5321523584,102400,0
3334,5321625984,102400,0
3341,5321933184,102400,0
3342,5322035584,102400,0
3343,5322137984,102400,0
3408,5323981184,102400,0
3414,5324185984,102400,0
3415,5324288384,102400,0
3418,5324493184,102400,0
3419,5324595584,102400,0
3432,5324902784,102400,0
3433,5325006181,103397,-997
3434,5325107584,101403,997
3435,5325209984,102400,0
3436,5325312384,102400,0
3439,5325517184,102400,0
3440,5325619584,102400,0
3450,5325824384,102400,0
3457,5326233984,102400,0
3460,5326438784,102400,0
3466,5326745984,102400,0
3467,5326848384,102400,0
3468,5326950784,102400,0
3469,5327053184,102400,0
3470,5327155584,102400,0
3471,5327257984,102400,0
3472,5327360384,102400,0
3473,5327462784,102400,0
3474,5327565184,102400,0
3475,5327667584,102400,0
3488,5327974784,102400,0
3489,5328077184,102400,0
3490,5328179584,102400,0
3491,5328281984,102400,0
3492,5328384384,102400,0
