beacon_interval (us)
107965
103250
103209
101618
102373
103216
102411
101579
102394
101738
105949
98670
106195
98605
102400
102400
101686
102109
102561
102636
102138
102494
99088
101809
104755
99468
102857
102045
100494
102350
102251
102400
102430
102370
102627
103582
100958
103768
101525
103306
100490
102658
102143
103500
101905
102360
98827
101654
102454
102285
102400
100093
105589
99089
102400
102917
102283
102180
99234
102429
103678
100752
102384
102400
102400
102503
102297
102400
102400
102589
102213
102398
102400
102400
102400
102400
103319
99540
102747
102543
104749
100622
105649
99911
103150
101901
102430
111587
91987
104449
94014
106495
99543
102887
100675
103657
94209
102372
107522
98574
105254
99546
102342
102400
103273
101527
102429
102400
102400
100816
101597
99709
105309
102400
104626
102406
102758
100604
105016
99784
104731
100069
105443
101606
102400
102400
102640
102151
102400
103641
98701
103390
101598
104057
104845
99944
102400
102657
105428
101291
102628
102187
102385
102400
102548
102252
102400
102507
102293
102400
102420
104062
100826
102523
102686
102631
102400
102400
102400
102400
102747
102053
102400
102400
102366
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102590
102210
102500
102409
102425
104977
99789
103582
102680
102935
100130
101453
101768
104173
100627
103272
101528
102400
105868
101397
102406
104980
100169
103870
100581
103873
100927
102400
102246
102415
119864
85060
102261
102400
102400
104400
98027
102908
103353
101235
101802
106072
98761
102367
102400
102400
102301
102400
102400
102406
102394
102400
102400
103008
102400
102400
102400
102169
102389
109724
95076
102400
103507
102947
101853
103445
103554
105988
100142
102988
102813
103531
100474
102400
102400
111615
93334
102400
102400
102400
102400
102400
102400
102400
102400
102451
100758
102400
101846
102400
102400
102400
102400
102400
102400
102955
102685
102115
102400
102400
102400
102400
102400
102400
102400
102400
102400
102604
102196
102420
102400
102400
102400
102433
102372
102787
103564
101951
104050
101365
102892
101908
102400
108358
96745
102400
102467
102333
102444
102427
102329
102215
102400
102419
102381
102400
102400
102400
102400
102431
102369
102400
102403
102397
102400
102560
102240
102284
102400
102400
102400
102400
102400
102400
102400
102400
102400
102403
102400
102400
102400
102730
102070
102400
102400
102400
102400
102400
102400
102400
102400
102400
102404
102396
102423
102377
102400
102400
102400
103252
101548
103146
101809
102245
102400
102400
102433
101039
102400
102878
104148
103100
102302
102755
102067
102994
102400
103221
105057
102400
105007
99793
101316
102599
102086
102394
102766
101394
103091
101705
100538
101792
102400
102593
102280
100368
107947
101988
102987
102334
102321
102394
102237
102392
102496
102140
102400
107366
97434
101341
97659
101099
101214
102400
102400
107390
102056
101930
106800
105010
99824
102392
102374
102428
99835
103329
103418
100741
100913
102400
102393
102400
102333
102422
102378
102400
102400
102400
102409
102174
102400
102698
102102
103169
102018
102183
102400
105458
102400
102871
108687
96735
102362
102726
102102
102668
102104
102840
104695
100105
102400
102488
102312
103557
103564
100149
102523
102207
102420
102380
103379
104200
100139
102400
102400
104761
100039
103477
101323
103230
102015
102030
101965
102352
102400
102400
102555
105505
103212
101572
102409
102434
102366
102400
102400
102931
101869
102400
102400
102637
102572
102228
102611
102189
102400
102400
102400
102400
102434
102366
102400
104587
106483
96813
102175
99000
103063
102352
102260
102377
102400
102435
102365
104076
102538
102262
102707
102400
102712
102703
106936
97823
101826
106052
99866
101163
102014
102209
102400
106342
99646
102818
101890
102355
102400
102400
102400
102400
102308
102400
102417
102393
102405
102385
102478
102322
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102515
102285
102478
102322
102400
102401
102429
102370
102428
102372
102400
102400
102400
102421
102379
102400
102400
102400
102400
102445
102355
105659
99158
102401
107142
100706
99351
102400
102400
102400
102400
102607
102193
102400
102400
102400
102412
102403
102574
102211
102400
102400
102400
102400
102400
102400
102400
102400
102589
102211
102400
102400
102400
102400
102400
102400
102429
102372
102399
102699
102101
102400
102400
102400
102400
102406
102394
102400
102400
102400
102400
102400
102400
102558
102242
102460
102340
102400
102400
102414
102386
102400
102400
102400
102400
102400
97803
102381
102400
102400
111733
93067
102864
101936
102618
104614
99968
105216
99881
104351
100153
102805
101994
102558
102242
102400
103712
101282
102774
101832
102638
102427
97862
102701
101931
102722
102413
102510
102514
102350
102419
104312
100282
102400
102400
102400
102400
102395
102428
102538
102276
102358
102244
102400
102550
102250
102400
102400
102668
102132
102542
102258
102400
102533
102560
102107
102400
102400
102400
102400
102400
102400
102472
102408
102503
102760
102044
102273
102620
102180
105468
101428
102405
102505
104490
111045
102301
102400
102400
102400
102616
102184
102400
102400
102400
102409
102391
102400
102400
102400
102400
102400
102400
102562
102238
102400
102458
102523
102240
102384
102400
102432
102368
102907
101893
102400
102400
102400
102400
102400
102400
102400
102416
102384
105058
102842
103156
101282
103730
102164
102034
102400
102551
106374
98426
102400
102444
102356
102400
102400
102400
96851
102991
101720
102612
102351
102098
104634
100189
102377
102400
102539
102261
102567
102233
102400
102473
102327
102627
102173
102400
102400
102627
102173
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102411
102443
102346
102400
102400
102403
102400
102400
102420
102432
102348
102400
102400
102577
102223
102400
102400
102400
102400
102400
102517
102283
102779
102692
101780
106439
102509
106040
97801
102420
102409
102364
102400
100870
102400
103039
101761
102204
103995
103450
99755
102424
107229
105351
97245
102387
102647
102353
102293
102286
102723
102077
102656
102893
101954
107216
97281
102599
102678
102122
102400
102400
102400
102544
102256
102847
102400
102400
102400
102400
102400
102400
102400
102400
102400
102537
102400
102415
102410
102375
102525
102275
102400
102400
102400
102592
102208
102400
102400
107072
106887
97878
102400
102400
102400
102375
108300
99110
100036
102154
102400
102451
102349
102432
102389
102563
102254
102456
102327
102615
102185
102424
102376
102400
102869
101931
102400
102287
102303
102400
102400
102578
102222
102400
102400
102574
102525
102101
102400
102400
102400
102400
102415
102385
102529
102271
103691
101109
102400
102400
101937
102399
102404
102509
102394
102318
102375
102456
102344
102400
102406
102394
102427
102373
102415
102385
105525
99489
102186
102400
102400
102437
102363
102400
102400
104957
101597
100786
102260
