beacon_interval (us)
102467
102265
102400
102537
102263
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
108263
97768
101169
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102693
102107
102400
102400
102400
102400
102400
102400
102400
102400
102401
102400
102400
102400
102400
102400
102400
102400
102816
101984
102400
102400
105731
99069
106279
104017
101721
111839
92958
106481
98319
103161
101636
102400
103407
106166
97803
104913
104951
99004
100556
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102458
102360
102382
102400
102400
102400
102400
102400
103554
106233
97413
103775
101025
102574
102226
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102444
102356
102400
102400
102400
102400
102400
102400
102400
102400
102400
102422
102378
102400
102400
102400
102400
102400
102433
102367
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102447
102353
102400
108698
96102
102400
104732
103699
102184
99164
102221
103715
102523
101007
102355
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102461
102439
102300
102535
102265
102297
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102406
102394
102400
105469
103003
98728
102400
102400
102400
102400
102400
102400
102400
102400
111404
99130
106549
98251
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102401
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102430
102370
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
113015
96843
97826
104322
102400
105663
99137
102400
104386
100414
102400
102400
102400
102412
102388
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102434
102729
102037
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102476
102324
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102845
102131
102224
102459
102341
102400
102400
103131
107239
95749
99769
102400
102400
104111
103570
102978
99494
105914
100965
99768
105456
99344
106077
98723
104727
100073
104531
100269
102400
102400
102400
102400
102523
102277
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
107556
97244
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102553
102261
102386
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102414
102386
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102462
102338
102400
102400
102400
102400
102400
111060
93740
102431
102369
102400
102400
102441
102380
102379
102400
102413
102185
98381
104852
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
103340
101997
101863
102400
102400
102400
102400
102400
102400
102477
102323
102400
102400
102400
102400
102400
102400
102417
102383
102400
102400
102400
102400
102400
102400
102400
102400
102400
102435
102365
102400
102400
102400
102898
104009
103219
100359
101515
102400
102400
102400
102400
102400
102400
102400
102400
121688
83553
101959
102400
105253
101131
103061
103028
102419
100141
104599
102576
103226
100116
100850
104771
100029
102763
102037
104240
101574
101386
102478
105391
103864
98949
101318
104113
106091
96996
103571
103066
101455
101508
103497
101303
103931
100869
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
102414
102386
102400
102400
102400
102400
102400
102400
102400
102400
102400
102571
102229
102400
102400
103846
100954
102400
102400
102406
102394
102400
102400
102400
102400
102400
102400
102400
