beacon_interval (us)
102400
102400
102400
102400
102400
102400
102567
102233
102400
102400
102400
102400
102400
103624
103618
101182
102400
102400
104859
101724
100617
102400
102400
102400
102400
103585
101215
102400
102400
102400
102641
103357
101202
102400
104221
100579
102400
103571
101229
104095
103057
100048
102400
102400
104982
99818
102400
102400
102400
102400
102594
102348
102258
102475
102476
110651
94013
102414
102472
102299
102410
102412
102378
102400
103552
101408
102240
102400
104017
100783
102401
102399
102400
102400
102400
102400
102400
102400
102400
102407
102407
102386
102426
102374
102400
102400
104234
102400
102400
102400
102940
101861
102399
102419
102414
102385
102382
102425
110837
93938
102400
102400
102430
102370
102400
102428
102410
102416
102300
102398
102478
102344
102381
102397
104843
100351
102006
102439
102546
102227
102397
102391
102418
102613
102185
102384
102590
102304
102479
102227
102439
102361
102571
103712
100917
102483
103378
103871
99898
102581
102410
102390
102415
102385
102400
102412
102388
103389
101411
102400
102400
102400
102406
102394
103439
101378
102383
102400
102400
102425
103310
101465
102420
102380
102400
103304
101496
102400
102414
103656
101130
102400
102400
102400
102400
102400
102400
102400
110977
93952
104642
100556
101892
102967
101814
102426
102380
98188
103276
102468
102291
103251
101549
102400
102400
102400
102400
102370
102400
102431
102369
102424
102376
102432
102368
103581
101219
102425
102582
102193
102400
102400
103566
102066
102400
102400
102400
102400
102412
101926
102400
102400
102400
102400
102410
102390
102400
102400
102408
102407
102385
102400
102400
102394
102400
102400
102400
102427
102373
102400
102413
102389
102418
102380
102414
102386
102419
102409
102384
102388
102400
102400
102404
102396
102433
102367
102521
102279
102432
102368
102424
102376
102421
102379
102428
104322
100450
102400
102554
102246
102400
102400
102400
102400
102549
102251
102532
102212
102414
102393
114885
89908
102400
104588
100233
102400
102519
102276
102392
102392
102423
102385
102408
102400
102400
102400
102406
102554
102252
102388
102424
103364
101412
102400
102425
102375
102400
102400
102400
102369
102400
102400
102400
102400
102400
102421
102426
102353
102400
102400
102784
102517
101899
102400
102400
102400
102582
102218
102308
102301
102565
102235
102423
102377
102434
102366
102400
102732
102068
102362
102400
102400
108706
102566
96096
102267
102563
102552
102076
102429
102395
102376
102400
102400
102400
102401
102402
104807
99990
102400
102400
102943
101857
102400
102400
102400
102411
102389
102400
102432
102368
102400
102402
102406
102547
102245
102400
102400
102400
103048
101778
102525
102249
102722
102078
102400
102422
102378
102400
102402
102398
102400
102400
102589
102211
102400
102400
102400
102562
102238
102437
102363
102400
102400
102418
102420
102362
102400
102400
102400
102401
102399
102426
102388
102396
102415
102375
102407
102802
102009
102371
102400
102400
102403
102397
102400
102400
102406
102394
102400
102676
102124
102400
102400
103348
101474
102423
102406
102516
102274
102485
102274
102456
102492
102252
102400
102541
102385
102274
102577
102553
102400
102400
102400
102417
102452
102331
102427
102373
102400
102400
102400
102400
102400
102564
102570
102395
102099
102903
102156
102207
102306
102407
102395
102398
102426
102556
102400
102400
102400
102400
102413
102387
102400
102401
102399
102425
102375
102517
102283
102400
102400
102658
101862
102397
104604
100196
102400
102529
102381
98181
102400
102400
102400
102887
102083
102239
102391
110798
94034
102368
102423
102377
102401
102397
102416
102387
102397
104534
100365
102301
102400
102415
102385
102400
102438
108835
95927
102559
102241
102566
102667
102043
102400
102402
102398
102400
102400
102632
102192
102406
102528
102266
102381
102398
102397
102501
102299
102400
102550
102315
102335
102402
102398
103414
101386
102400
102400
102400
102418
102382
102409
102391
102400
102400
102403
102397
102400
102400
102422
102378
102550
102250
102400
102400
102400
102400
102400
102400
102400
102400
102400
102400
103436
101364
102563
102286
103145
101937
102118
102687
102137
102376
102400
102557
103770
100882
104276
100799
102169
102373
109962
94827
102385
102574
102226
102409
102506
102285
102400
102400
102400
102400
102400
102400
102400
102400
102420
102380
102411
102389
102410
102618
102197
102402
102373
102401
102403
102398
102398
102400
102414
103104
102400
100401
102397
102373
102400
102400
102558
102400
102400
102586
102327
102524
102163
102559
102241
102400
102400
102400
102400
102400
102389
102400
102714
102188
100465
102324
102264
105743
99057
102400
102715
102158
102327
102581
102219
102419
108692
96322
102384
102198
102565
102465
102179
102376
102403
102397
102593
102252
102368
102547
110770
94030
102428
102212
102400
102521
102279
102676
102474
102367
102249
102400
102504
106430
98266
102400
102400
102427
102373
102403
102397
102401
102425
103699
101075
102410
102406
102394
102400
102418
102603
102179
102400
102577
102187
102406
102428
102366
102421
102379
102401
102399
102762
102197
102413
102259
102576
102193
103643
101157
102400
102400
102400
102403
102400
102400
102400
102561
102239
102400
102415
102385
102419
102381
102400
102412
102388
102400
102400
102645
102155
102400
102449
102543
102240
110913
93887
102508
102294
102398
102418
102382
102400
102596
102204
102400
102400
102428
102372
102409
102391
102400
102497
102303
102400
102448
102378
102390
102384
102400
102527
102273
102569
102255
102542
102234
102404
102561
102235
102420
102442
102342
102558
102390
102415
104350
100435
102576
102224
102400
102400
102832
101978
102400
102400
102400
102536
102264
102400
102552
102249
103768
101031
102400
102570
102388
102392
102400
102429
102371
102400
102400
102400
106615
98365
102404
102216
102400
102400
102593
102207
102395
102404
102533
102293
102370
103040
101760
102400
102400
102432
102368
102685
102115
102400
102426
102503
102400
102400
102423
102377
102400
102400
103410
101390
102400
102400
102677
102123
102400
102573
102229
102012
102400
102400
102400
111692
93131
102377
102551
102259
102433
102357
102428
102372
102412
102388
102400
102400
102400
102400
102411
102400
102389
102428
102372
102578
102222
102400
102400
102436
102364
102417
102414
102369
102400
102400
102400
102400
102400
102400
102408
102670
102127
102408
102398
102462
102475
102400
102401
102399
102553
102247
102575
102245
102577
102203
102429
102401
102381
102387
102400
102400
102412
102388
102400
102427
102373
102432
102368
102400
102421
102379
102412
102393
102424
104103
102550
102250
102400
108707
96242
102269
102448
102608
102145
102381
102400
102405
102395
102400
102400
102400
104143
102379
100821
102533
102267
102553
102388
102259
102726
102074
102580
102220
102400
102402
102595
102219
102384
102506
102294
102400
102412
102587
102201
102581
102219
102400
102566
102234
102418
102400
102400
102400
102407
102400
102393
102400
102400
102435
102365
102400
104244
100556
102400
102400
102410
102409
102381
102404
102396
102542
102258
102400
102402
102398
102400
102400
102409
102391
102400
102400
102492
102334
102374
