2629 899456819587 102400 0
2630 899456921987 102400 0
2631 899457024387 102400 0
2632 899457126787 102400 0
2633 899457229187 102400 0
2634 899457331636 102449 -49
2635 899457433987 102351 49
2636 899457536387 102400 0
2637 899457638787 102400 0
2638 899457743150 104363 -1963
2639 899457843587 100437 1963
2640 899457945987 102400 0
2641 899458048387 102400 0
2642 899458150787 102400 0
2645 899458457987 102400 0
2646 899458560387 102400 0
2647 899458662787 102400 0
2648 899458765187 102400 0
2649 899458867587 102400 0
2650 899458969987 102400 0
