seq_num, beacon_timestamp, beacon_interval, timestamp_deviation
2999,899119513987,102378,22
3000,899119616387,102400,0
3001,899119718787,102400,0
3002,899119821187,102400,0
3003,899119923745,102558,-158
3004,899120025987,102242,158
3005,899120128470,102483,-83
3006,899120230787,102317,83
3007,899120333187,102400,0
3008,899120435587,102400,0
3009,899120537987,102400,0
3010,899120640387,102400,0
3011,899120742787,102400,0
3012,899120845187,102400,0
3013,899120947587,102400,0
3016,899121254787,102400,0
3017,899121357187,102400,0
3018,899121459623,102436,-36
3019,899121561987,102364,36
3020,899121664387,102400,0
3021,899121766787,102400,0
3022,899121869363,102576,-176
3023,899121971587,102224,176
3024,899122073987,102400,0
3025,899122176387,102400,0
3028,899122483722,102535,-135
3031,899122790789,101952,448
3032,899122898190,107401,-5001
3035,899123200387,102400,0
3036,899123302807,102420,-20
3037,899123405187,102380,20
3038,899123507587,102400,0
3039,899123609987,102400,0
3040,899123712387,102400,0
3041,899123814787,102400,0
3042,899123917303,102516,-116
3043,899124019587,102284,116
3044,899124121987,102400,0
3045,899124224387,102400,0
3046,899124326787,102400,0
3047,899124429187,102400,0
3048,899124531587,102400,0
3049,899124633987,102400,0
3050,899124736387,102400,0
3051,899124838940,102553,-153
3052,899124941187,102247,153
3053,899125043603,102416,-16
3054,899125145987,102384,16
3055,899125248387,102400,0
3056,899125350787,102400,0
3057,899125453187,102400,0
3058,899125555587,102400,0
3059,899125657987,102400,0
3060,899125760387,102400,0
3061,899125862787,102400,0
3062,899125965187,102400,0
3063,899126067587,102400,0
3064,899126169987,102400,0
3065,899126272387,102400,0
3066,899126374787,102400,0
3067,899126477187,102400,0
3068,899126579626,102439,-39
3069,899126681987,102361,39
3070,899126784412,102425,-25
3071,899126886787,102375,25
3072,899126989243,102456,-56
3073,899127091587,102344,56
3074,899127193987,102400,0
3075,899127297809,103822,-1422
3076,899127398787,100978,1422
3077,899127501187,102400,0
3078,899127603587,102400,0
3079,899127705987,102400,0
3080,899127808387,102400,0
3081,899127910787,102400,0
3082,899128013187,102400,0
3083,899128115587,102400,0
3084,899128217987,102400,0
3085,899128320387,102400,0
3086,899128422787,102400,0
3087,899128525187,102400,0
3088,899128627587,102400,0
3089,899128729994,102407,-7
3090,899128832387,102393,7
3091,899128934787,102400,0
3092,899129037187,102400,0
3093,899129139587,102400,0
3094,899129242055,102468,-68
3095,899129344387,102332,68
3096,899129446787,102400,0
3097,899129549187,102400,0
3098,899129651587,102400,0
3099,899129754041,102454,-54
3100,899129856401,102360,40
3101,899129958787,102386,14
3102,899130061187,102400,0
3103,899130163587,102400,0
3104,899130265987,102400,0
3105,899130368387,102400,0
3106,899130470787,102400,0
3107,899130573187,102400,0
3108,899130675587,102400,0
3109,899130779572,103985,-1585
3110,899130880387,100815,1585
3111,899130982787,102400,0
3112,899131085187,102400,0
3113,899131187587,102400,0
3114,899131289987,102400,0
