4037 120310067587 102400 0
4038 120310169987 102400 0
4039 120310272387 102400 0
4040 120310374787 102400 0
4041 120310477187 102400 0
4042 120310579587 102400 0
4043 120310681987 102400 0
4044 120310784387 102400 0
4045 120310886787 102400 0
4046 120310989187 102400 0
4047 120311091587 102400 0
4048 120311193987 102400 0
4049 120311296387 102400 0
4050 120311398787 102400 0
4051 120311501187 102400 0
4052 120311603587 102400 0
4053 120311705987 102400 0
4054 120311808387 102400 0
4055 120311910787 102400 0
4056 120312013187 102400 0
4057 120312115587 102400 0
4058 120312217987 102400 0
4059 120312320387 102400 0
4060 120312422787 102400 0
4061 120312525187 102400 0
4062 120312627587 102400 0
4063 120312729987 102400 0
4064 120312832387 102400 0
4065 120312934787 102400 0
4066 120313037187 102400 0
4067 120313139587 102400 0
4068 120313241987 102400 0
4069 120313346674 104687 -2287
4070 120313446787 100113 2287
4071 120313549187 102400 0
4072 120313653545 104358 -1958
4075 120313856387 102237 163
4076 120313958787 102400 0
4077 120314061187 102400 0
4078 120314163587 102400 0
4079 120314266987 103400 -1000
4086 120314573187 102400 0
4089 120314777987 102400 0
4090 120314880387 102400 0
4091 120314982826 102439 -39
4094 120315290281 102694 -294
257 120315494787 102400 0
258 120315597187 102400 0
259 120315699587 102400 0
260 120315801987 102400 0
261 120315904387 102400 0
262 120316006787 102400 0
263 120316109187 102400 0
264 120316211587 102400 0
265 120316313987 102400 0
266 120316416387 102400 0
267 120316518787 102400 0
268 120316621187 102400 0
269 120316723587 102400 0
270 120316825987 102400 0
271 120316928387 102400 0
272 120317030787 102400 0
273 120317133187 102400 0
274 120317235587 102400 0
275 120317337987 102400 0
276 120317440387 102400 0
277 120317542787 102400 0
278 120317645187 102400 0
279 120317747587 102400 0
280 120317849987 102400 0
281 120317952387 102400 0
282 120318054787 102400 0
283 120318157187 102400 0
284 120318259587 102400 0
285 120318361987 102400 0
286 120318464387 102400 0
287 120318566787 102400 0
288 120318669187 102400 0
289 120318771587 102400 0
290 120318873987 102400 0
291 120318976387 102400 0
292 120319078787 102400 0
293 120319181187 102400 0
294 120319283587 102400 0
295 120319385987 102400 0
296 120319488487 102500 -100
297 120319590787 102300 100
298 120319693187 102400 0
299 120319795587 102400 0
300 120319897987 102400 0
301 120320000387 102400 0
302 120320102787 102400 0
303 120320205187 102400 0
304 120320307623 102436 -36
305 120320409987 102364 36
306 120320512387 102400 0
307 120320614787 102400 0
308 120320717187 102400 0
309 120320819587 102400 0
310 120320921987 102400 0
311 120321024387 102400 0
312 120321126787 102400 0
313 120321229187 102400 0
314 120321331587 102400 0
315 120321433987 102400 0
316 120321536387 102400 0
317 120321642241 105854 -3454
318 120321741187 98946 3454
319 120321843587 102400 0
320 120321945987 102400 0
321 120322048387 102400 0
322 120322150787 102400 0
