1991 124656128387 102400 0
1992 124656230787 102400 0
1995 124656537987 102400 0
1996 124656640387 102400 0
1997 124656742787 102400 0
1998 124656845187 102400 0
1999 124656947587 102400 0
2000 124657049987 102400 0
2001 124657152387 102400 0
2002 124657254787 102400 0
2003 124657357187 102400 0
2004 124657459587 102400 0
2005 124657562002 102415 -15
2006 124657664387 102385 15
2007 124657766787 102400 0
2008 124657869187 102400 0
2009 124657971587 102400 0
2010 124658073987 102400 0
2011 124658178247 104260 -1860
2012 124658278787 100540 1860
2013 124658381187 102400 0
2014 124658483587 102400 0
2015 124658585987 102400 0
2016 124658688387 102400 0
2017 124658790787 102400 0
2018 124658893187 102400 0
2019 124658995587 102400 0
2020 124659097987 102400 0
533 139804877187 102400 0
534 139804979723 102536 -136
537 139805286787 102400 0
538 139805389187 102400 0
539 139805491587 102400 0
542 139805798787 102400 0
543 139805901232 102445 -45
544 139806003587 102355 45
545 139806105987 102400 0
546 139806208387 102400 0
547 139806310787 102400 0
548 139806413187 102400 0
549 139806515587 102400 0
550 139806617987 102400 0
551 139806720387 102400 0
552 139806822787 102400 0
553 139806925187 102400 0
554 139807027587 102400 0
555 139807129987 102400 0
556 139807232387 102400 0
557 139807334787 102400 0
558 139807437187 102400 0
559 139807539587 102400 0
560 139807641987 102400 0
561 139807744387 102400 0
562 139807846787 102400 0
563 139807949187 102400 0
564 139808051587 102400 0
565 139808153987 102400 0
566 139808256387 102400 0
567 139808358787 102400 0
570 139808563587 102400 0
571 139808665987 102400 0
572 139808768387 102400 0
573 139808870787 102400 0
574 139808973187 102400 0
575 139809075587 102400 0
576 139809177987 102400 0
577 139809280387 102400 0
578 139809382787 102400 0
579 139809485187 102400 0
580 139809587587 102400 0
581 139809689987 102400 0
582 139809792387 102400 0
583 139809894787 102400 0
584 139809997253 102466 -66
585 139810099587 102334 66
586 139810201987 102400 0
587 139810304387 102400 0
588 139810406787 102400 0
589 139810509204 102417 -17
590 139810611587 102383 17
591 139810713987 102400 0
592 139810816387 102400 0
593 139810918787 102400 0
594 139811021187 102400 0
595 139811123587 102400 0
596 139811225987 102400 0
597 139811328387 102400 0
598 139811430787 102400 0
599 139811533187 102400 0
600 139811635587 102400 0
601 139811737987 102400 0
602 139811840387 102400 0
603 139811942787 102400 0
604 139812045187 102400 0
605 139812147587 102400 0
606 139812249987 102400 0
607 139812352387 102400 0
608 139812454787 102400 0
609 139812557187 102400 0
610 139812659587 102400 0
611 139812761987 102400 0
612 139812864387 102400 0
613 139812966787 102400 0
614 139813069187 102400 0
615 139813171587 102400 0
616 139813273987 102400 0
617 139813376387 102400 0
618 139813478867 102480 -80
619 139813581187 102320 80
620 139813683587 102400 0
621 139813785987 102400 0
622 139813889931 103944 -1544
623 139813990787 100856 1544
624 139814093187 102400 0
625 139814195587 102400 0
626 139814297987 102400 0
627 139814400387 102400 0
628 139814502787 102400 0
631 139814707587 102400 0
632 139814809987 102400 0
633 139814912387 102400 0
634 139815014787 102400 0
635 139815117187 102400 0
636 139815219587 102400 0
637 139815321987 102400 0
638 139815424387 102400 0
639 139815526787 102400 0
640 139815629187 102400 0
641 139815731587 102400 0
642 139815834006 102419 -19
643 139815936387 102381 19
646 139816243587 102400 0
647 139816345987 102400 0
648 139816448387 102400 0
649 139816550787 102400 0
650 139816653187 102400 0
651 139816755587 102400 0
652 139816857987 102400 0
655 139817165187 102400 0
656 139817267587 102400 0
657 139817369987 102400 0
660 139817677199 102412 -12
661 139817779587 102388 12
662 139817881987 102400 0
663 139817984387 102400 0
664 139818086787 102400 0
665 139818189199 102412 -12
666 139818291587 102388 12
667 139818396110 104523 -2123
670 139818701187 102400 0
671 139818803587 102400 0
672 139818905987 102400 0
675 139819213187 102400 0
676 139819315587 102400 0
677 139819417987 102400 0
680 139819725187 102400 0
681 139819827587 102400 0
682 139819929987 102400 0
685 139820237187 102400 0
686 139820339587 102400 0
687 139820441987 102400 0
691 139820749187 102400 0
692 139820851587 102400 0
693 139820953987 102400 0
694 139821056387 102400 0
697 139821363603 102416 -16
698 139821468561 104958 -2558
699 139821568387 99826 2574
700 139821670787 102400 0
701 139821773187 102400 0
702 139821875587 102400 0
703 139821977987 102400 0
704 139822080387 102400 0
705 139822182787 102400 0
706 139822285187 102400 0
707 139822387587 102400 0
708 139822489987 102400 0
709 139822592387 102400 0
710 139822694787 102400 0
711 139822797187 102400 0
712 139822901039 103852 -1452
713 139823001987 100948 1452
714 139823104387 102400 0
717 139823411587 102400 0
718 139823513987 102400 0
719 139823616387 102400 0
720 139823718787 102400 0
721 139823821201 102414 -14
722 139823923587 102386 14
723 139824025987 102400 0
732 139824435587 102247 153
733 139824537987 102400 0
