2869 120198963587 102400 0
2870 120199065987 102400 0
2871 120199168395 102408 -8
2872 120199270787 102392 8
2873 120199373187 102400 0
2874 120199475587 102400 0
2875 120199577987 102400 0
2876 120199680387 102400 0
2877 120199782787 102400 0
2878 120199885187 102400 0
2881 120200089987 102400 0
2882 120200192497 102510 -110
2883 120200294787 102290 110
2884 120200397187 102400 0
2885 120200499587 102400 0
2886 120200601987 102400 0
2887 120200704387 102400 0
2888 120200806787 102400 0
2889 120200909187 102400 0
2890 120201011587 102400 0
2899 120201421187 102396 4
2900 120201523587 102400 0
2901 120201625987 102400 0
2902 120201728387 102400 0
2903 120201830787 102400 0
2904 120201933187 102400 0
2905 120202035587 102400 0
2906 120202137987 102400 0
2907 120202240387 102400 0
2908 120202342787 102400 0
2909 120202445187 102400 0
2910 120202547587 102400 0
2911 120202649987 102400 0
2912 120202752406 102419 -19
2913 120202854787 102381 19
2914 120202957187 102400 0
2915 120203059587 102400 0
2916 120203161987 102400 0
2917 120203264387 102400 0
2918 120203366787 102400 0
2919 120203469187 102400 0
2920 120203571587 102400 0
2921 120203673987 102400 0
2922 120203776387 102400 0
2923 120203878787 102400 0
2924 120203981187 102400 0
2925 120204083587 102400 0
2926 120204185987 102400 0
2927 120204288387 102400 0
2928 120204390787 102400 0
2929 120204493187 102400 0
2930 120204595587 102400 0
2931 120204697987 102400 0
2932 120204800494 102507 -107
2933 120204902787 102293 107
2934 120205005187 102400 0
2935 120205107587 102400 0
2936 120205209987 102400 0
2937 120205312387 102400 0
2938 120205414787 102400 0
2939 120205517187 102400 0
2940 120205619587 102400 0
2941 120205721987 102400 0
2942 120205824387 102400 0
2943 120205926787 102400 0
2944 120206029187 102400 0
2945 120206131587 102400 0
2946 120206233987 102400 0
2947 120206336387 102400 0
2948 120206438787 102400 0
2949 120206541187 102400 0
2950 120206643587 102400 0
2951 120206745987 102400 0
2952 120206848387 102400 0
2953 120206950787 102400 0
2954 120207053187 102400 0
2955 120207155587 102400 0
2956 120207257987 102400 0
2957 120207360387 102400 0
2958 120207462787 102400 0
2959 120207565187 102400 0
2960 120207667587 102400 0
2961 120207770101 102514 -114
2962 120207872387 102286 114
2963 120207974787 102400 0
2964 120208077187 102400 0
2965 120208179587 102400 0
2966 120208281987 102400 0
2967 120208384387 102400 0
2968 120208486787 102400 0
2969 120208589187 102400 0
2970 120208691587 102400 0
2971 120208793987 102400 0
2972 120208896387 102400 0
2973 120208998787 102400 0
2974 120209101187 102400 0
2975 120209203587 102400 0
2976 120209305987 102400 0
2977 120209408387 102400 0
2978 120209510800 102413 -13
2979 120209613187 102387 13
2982 120209920387 102400 0
2983 120210022787 102400 0
2984 120210125187 102400 0
2985 120210227587 102400 0
2986 120210329987 102400 0
2987 120210432387 102400 0
2988 120210534787 102400 0
2989 120210637187 102400 0
2990 120210739587 102400 0
2991 120210841987 102400 0
2992 120210944387 102400 0
2993 120211046787 102400 0
2994 120211149187 102400 0
2995 120211251587 102400 0
2996 120211353987 102400 0
2997 120211456391 102404 -4
2998 120211558814 102423 -23
2999 120211661187 102373 27
3002 120211865987 102400 0
3003 120211968387 102400 0
3004 120212070787 102400 0
3005 120212173187 102400 0
3006 120212275587 102400 0
3007 120212377987 102400 0
3008 120212480387 102400 0
3009 120212582787 102400 0
3010 120212685187 102400 0
3011 120212787587 102400 0
3012 120212890345 102758 -358
3013 120212992387 102042 358
3014 120213094787 102400 0
3015 120213197187 102400 0
3016 120213299587 102400 0
3017 120213401987 102400 0
3018 120213504387 102400 0
3019 120213606787 102400 0
3020 120213709187 102400 0
3021 120213811587 102400 0
3022 120213913987 102400 0
3023 120214016387 102400 0
3024 120214118787 102400 0
3025 120214221187 102400 0
3026 120214323587 102400 0
3027 120214425987 102400 0
3028 120214528387 102400 0
3029 120214630787 102400 0
3030 120214733187 102400 0
3031 120214835587 102400 0
3032 120214937987 102400 0
3033 120215040387 102400 0
3036 120215347587 102400 0
3037 120215449987 102400 0
3038 120215552387 102400 0
3039 120215654828 102441 -41
3040 120215757187 102359 41
3041 120215859587 102400 0
3042 120215961987 102400 0
3043 120216064396 102409 -9
3044 120216166787 102391 9
3045 120216269187 102400 0
3046 120216371587 102400 0
3047 120216473987 102400 0
3048 120216576387 102400 0
3055 120216883587 100940 1460
3056 120216985987 102400 0
3057 120217088387 102400 0
3058 120217190787 102400 0
3059 120217293187 102400 0
3060 120217395587 102400 0
3061 120217497987 102400 0
3062 120217600387 102400 0
3063 120217702787 102400 0
3064 120217805187 102400 0
3065 120217907766 102579 -179
3066 120218009987 102221 179
3067 120218112387 102400 0
3068 120218214787 102400 0
3073 120218726787 102400 0
3074 120218829187 102400 0
3075 120218931587 102400 0
3076 120219033987 102400 0
3077 120219136387 102400 0
3078 120219238787 102400 0
3079 120219341187 102400 0
3080 120219443587 102400 0
3081 120219546140 102553 -153
3082 120219648504 102364 36
3083 120219750787 102283 117
3084 120219853187 102400 0
3085 120219955587 102400 0
3086 120220057987 102400 0
3087 120220160387 102400 0
3088 120220262787 102400 0
3089 120220365187 102400 0
3090 120220467587 102400 0
3091 120220569987 102400 0
3092 120220672387 102400 0
3093 120220774787 102400 0
3094 120220877187 102400 0
3095 120220979608 102421 -21
3096 120221081987 102379 21
3196 120231321987 102400 0
3197 120231424387 102400 0
3198 120231526787 102400 0
3199 120231629187 102400 0
3200 120231731587 102400 0
3201 120231833987 102400 0
3202 120231936387 102400 0
3203 120232038787 102400 0
3204 120232141187 102400 0
3205 120232243587 102400 0
3206 120232346009 102422 -22
3207 120232448387 102378 22
3208 120232550787 102400 0
3209 120232653187 102400 0
3210 120232755587 102400 0
3213 120232960387 102399 1
3214 120233062787 102400 0
3215 120233165187 102400 0
3216 120233267587 102400 0
3217 120233369987 102400 0
3218 120233473369 103382 -982
3219 120233574787 101418 982
3220 120233677236 102449 -49
3221 120233779587 102351 49
3222 120233881987 102400 0
3223 120233984474 102487 -87
3233 120234393987 102400 0
3234 120234496387 102400 0
3235 120234598787 102400 0
3236 120234701206 102419 -19
3237 120234803587 102381 19
3238 120234905987 102400 0
3239 120235008387 102400 0
3240 120235110787 102400 0
3241 120235213187 102400 0
3242 120235315587 102400 0
3243 120235417987 102400 0
3244 120235520387 102400 0
3245 120235622787 102400 0
3246 120235725187 102400 0
3247 120235827587 102400 0
3248 120235929987 102400 0
3249 120236032387 102400 0
3250 120236134787 102400 0
3251 120236237187 102400 0
3252 120236339587 102400 0
3253 120236441987 102400 0
3254 120236544387 102400 0
3255 120236646787 102400 0
3256 120236749187 102400 0
3257 120236851587 102400 0
3258 120236953987 102400 0
3259 120237056387 102400 0
3260 120237158787 102400 0
3261 120237261187 102400 0
3264 120237568436 102449 -49
3265 120237670787 102351 49
3266 120237773187 102400 0
3267 120237875587 102400 0
3268 120237977987 102400 0
3269 120238080387 102400 0
3270 120238182787 102400 0
3280 120238592387 102299 101
3281 120238694787 102400 0
3282 120238797187 102400 0
3283 120238899587 102400 0
3284 120239001987 102400 0
3285 120239104387 102400 0
3286 120239206787 102400 0
3287 120239309187 102400 0
3288 120239411587 102400 0
3289 120239513999 102412 -12
3290 120239616387 102388 12
3291 120239718787 102400 0
3292 120239821187 102400 0
3293 120239923587 102400 0
3296 120240128387 102400 0
3297 120240230787 102400 0
3298 120240333187 102400 0
3299 120240435587 102400 0
3300 120240537987 102400 0
3301 120240640387 102400 0
3302 120240742787 102400 0
3303 120240845187 102400 0
3306 120241152387 102400 0
3307 120241254924 102537 -137
3308 120241357187 102263 137
3309 120241459587 102400 0
